"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code"
"333838","","2014-08-29","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","8067308"
"333839","","2014-08-29","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","8067308"
"333840","","2014-04-12","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","8067308"
"333845","SUNNY SELECT TUNA","2014-08-04","","","2011-11-29","Retail store","","","FREMONT","Safeway","CA","117544109167"
"333846","MY ESSENTIALS","","","","2011-11-28","Retail store","","","CARRBORO","Food Lion","NC","725439100038"
"333847","SUNNY SELECT TUNA","2014-08-04","","","2011-11-29","Retail store","","","FREMONT","Safeway","CA","117544109167"
"333848","MY ESSENTIALS","","","","2011-11-28","Retail store","","","CARRBORO","Food Lion","NC","725439100038"
"333849","SUNNY SELECT TUNA","2014-08-04","","","2011-11-29","Retail store","","","FREMONT","Safeway","CA","117544109167"
"333850","SUNNY SELECT TUNA","2014-08-04","","","2011-11-29","Retail store","","","FREMONT","Safeway","CA","117544109167"
"333851","MY ESSENTIALS","","","","2011-11-28","Retail store","","","CARRBORO","Food Lion","NC","725439100038"
"333852","MY ESSENTIALS","","","","2011-11-28","Retail store","","","CARRBORO","Food Lion","NC","725439100038"
"333853","MY ESSENTIALS","","","","2011-11-28","Retail store","","","CARRBORO","Food Lion","NC","725439100038"
"333854","SUNNY SELECT TUNA","2014-08-04","","","2011-11-29","Retail store","","","FREMONT","Safeway","CA","117544109167"
"333855","SUNNY SELECT TUNA","2014-08-04","","","2011-11-29","Retail store","","","FREMONT","Safeway","CA","117544109167"
"333856","MY ESSENTIALS","","","","2011-11-28","Retail store","","","CARRBORO","Food Lion","NC","725439100038"
"333857","SUNNY SELECT TUNA","2014-08-04","","","2011-11-29","Retail store","","","FREMONT","Safeway","CA","117544109167"
"333858","MY ESSENTIALS","","","","2011-11-28","Retail store","","","CARRBORO","Food Lion","NC","725439100038"
"333859","SUNNY SELECT TUNA","2014-08-04","","","2011-11-29","Retail store","","","FREMONT","Safeway","CA","117544109167"
"333860","MY ESSENTIALS","","","","2011-11-28","Retail store","","","CARRBORO","Food Lion","NC","725439100038"
"333864","","2014-08-31","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","8067308"
"333865","","2014-05-21","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","8067308"
"333866","","2014-08-31","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","8067308"
"333867","","2014-08-31","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","8067308"
"333868","","2014-05-21","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","8067308"
"333869","","2014-08-31","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","8067308"
"333870","","2014-05-21","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","8067308"
"333871","","2014-05-21","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","8067308"
"333872","","2014-08-31","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","8067308"
"333873","","2014-08-31","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","8067308"
"333874","","2014-05-21","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","8067308"
"333875","","2014-05-21","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","8067308"
"333876","","2014-08-31","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","8067308"
"333877","","2014-08-31","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","8067308"
"333878","","2014-05-21","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","8067308"
"333879","","2014-05-21","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","8067308"
"333893","GREAT VALUE TUNA","2014-05-12","","","2011-11-28","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","78742082752"
"333894","MIDWEST COUNTRY FARE TUNA","2014-08-25","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","75450816617"
"333895","GREAT VALUE TUNA","2014-05-12","","","2011-11-28","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","78742082752"
"333896","MIDWEST COUNTRY FARE TUNA","2014-08-25","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","75450816617"
"333897","GREAT VALUE TUNA","2014-05-12","","","2011-11-28","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","78742082752"
"333898","MIDWEST COUNTRY FARE TUNA","2014-08-25","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","75450816617"
"333899","MIDWEST COUNTRY FARE TUNA","2014-08-25","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","75450816617"
"333900","GREAT VALUE TUNA","2014-05-12","","","2011-11-28","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","78742082752"
"333901","GREAT VALUE TUNA","2014-05-12","","","2011-11-28","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","78742082752"
"333902","MIDWEST COUNTRY FARE TUNA","2014-08-25","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","75450816617"
"333903","GREAT VALUE TUNA","2014-05-12","","","2011-11-28","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","78742082752"
"333904","MIDWEST COUNTRY FARE TUNA","2014-08-25","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","75450816617"
"333905","GREAT VALUE TUNA","2014-05-12","","","2011-11-28","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","78742082752"
"333906","MIDWEST COUNTRY FARE TUNA","2014-08-25","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","75450816617"
"333907","MIDWEST COUNTRY FARE TUNA","2014-08-25","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","75450816617"
"333908","GREAT VALUE TUNA","2014-05-12","","","2011-11-28","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","78742082752"
"333912","SHOP RITE TUNA","2014-07-01","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","41190046188"
"333913","SAFEWAY CANNED TUNA","2013-07-14","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","21130356126"
"333914","SHOP RITE TUNA","2014-07-01","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","41190046188"
"333915","SAFEWAY CANNED TUNA","2013-07-14","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","21130356126"
"333916","SHOP RITE TUNA","2014-07-01","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","41190046188"
"333917","SAFEWAY CANNED TUNA","2013-07-14","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","21130356126"
"333918","SAFEWAY CANNED TUNA","2013-07-14","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","21130356126"
"333919","SHOP RITE TUNA","2014-07-01","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","41190046188"
"333920","SHOP RITE TUNA","2014-07-01","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","41190046188"
"333921","SAFEWAY CANNED TUNA","2013-07-14","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","21130356126"
"333922","SAFEWAY CANNED TUNA","2013-07-14","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","21130356126"
"333923","SHOP RITE TUNA","2014-07-01","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","41190046188"
"333924","SHOP RITE TUNA","2014-07-01","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","41190046188"
"333925","SAFEWAY CANNED TUNA","2013-07-14","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","21130356126"
"333926","SHOP RITE TUNA","2014-07-01","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","41190046188"
"333927","SAFEWAY CANNED TUNA","2013-07-14","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","21130356126"
"333932","KROGER TUNA","2014-07-01","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","11110890849"
"333933","GREAT VALUE CANNED TUNA.","2014-09-30","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742082752"
"333934","GREAT VALUE CANNED TUNA.","2014-09-30","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742082752"
"333935","KROGER TUNA","2014-07-01","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","11110890849"
"333936","KROGER TUNA","2014-07-01","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","11110890849"
"333937","GREAT VALUE CANNED TUNA.","2014-09-30","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742082752"
"333938","GREAT VALUE CANNED TUNA.","2014-09-30","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742082752"
"333939","KROGER TUNA","2014-07-01","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","11110890849"
"333940","KROGER TUNA","2014-07-01","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","11110890849"
"333941","GREAT VALUE CANNED TUNA.","2014-09-30","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742082752"
"333942","KROGER TUNA","2014-07-01","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","11110890849"
"333943","GREAT VALUE CANNED TUNA.","2014-09-30","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742082752"
"333944","KROGER TUNA","2014-07-01","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","11110890849"
"333945","GREAT VALUE CANNED TUNA.","2014-09-30","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742082752"
"333946","GREAT VALUE CANNED TUNA.","2014-09-30","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742082752"
"333947","KROGER TUNA","2014-07-01","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","11110890849"
"333952","","2019-09-29","","NJ1","2017-01-09","","62735C2CLP","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","8662036"
"333953","","2019-09-29","","NJ1","2017-01-09","","62735C2CLP","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","8662036"
"333954","","2019-09-29","","NJ1","2017-01-09","","62735C2CLP","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","8662036"
"333955","","2019-09-29","","NJ1","2017-01-09","","62735C2CLP","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","8662036"
"333956","","2019-05-31","","GA1","2017-01-09","","61525BBCLP","","LOCUST GROVE","INGLES SUPERMARKET","GA","8662036"
"333957","","2019-05-31","","GA1","2017-01-09","","61525BBCLP","","LOCUST GROVE","INGLES SUPERMARKET","GA","8662036"
"333958","","2019-05-31","","GA1","2017-01-09","","61525BBCLP","","LOCUST GROVE","INGLES SUPERMARKET","GA","8662036"
"333959","","2019-05-31","","GA1","2017-01-09","","61525BBCLP","","LOCUST GROVE","INGLES SUPERMARKET","GA","8662036"
"333964","GREAT VALUE CANNED TUNA","2014-06-23","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742082752"
"333965","GREAT VALUE CANNED TUNA","2014-06-23","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742082752"
"333966","SAFEWAY TUNA","2013-06-30","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","21130356126"
"333967","SAFEWAY TUNA","2013-06-30","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","21130356126"
"333968","GREAT VALUE CANNED TUNA","2014-06-23","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742082752"
"333969","SAFEWAY TUNA","2013-06-30","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","21130356126"
"333970","GREAT VALUE CANNED TUNA","2014-06-23","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742082752"
"333971","SAFEWAY TUNA","2013-06-30","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","21130356126"
"333972","GREAT VALUE CANNED TUNA","2014-06-23","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742082752"
"333973","SAFEWAY TUNA","2013-06-30","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","21130356126"
"333974","GREAT VALUE CANNED TUNA","2014-06-23","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742082752"
"333975","SAFEWAY TUNA","2013-06-30","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","21130356126"
"333976","GREAT VALUE CANNED TUNA","2014-06-23","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742082752"
"333977","GREAT VALUE CANNED TUNA","2014-06-23","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742082752"
"333978","SAFEWAY TUNA","2013-06-30","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","21130356126"
"333979","SAFEWAY TUNA","2013-06-30","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","21130356126"
"333993","","2019-11-02","","NE1","2017-01-12","","60375BBCLP","","HASTINGS","WALMART SUPERCENTER","NE","8662036"
"333994","","2019-11-02","","NE1","2017-01-12","","60375BBCLP","","HASTINGS","WALMART SUPERCENTER","NE","8662036"
"333995","","2019-05-31","","NE1","2017-01-12","","TCZ5BSCAFB","","HASTINGS","WALMART SUPERCENTER","NE","8662036"
"333996","","2019-11-02","","NE1","2017-01-12","","60375BBCLP","","HASTINGS","WALMART SUPERCENTER","NE","8662036"
"333997","","2019-10-10","","NC1","2017-01-10","","TEA2BSCAEB","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","8662036"
"333998","","2019-10-10","","NC1","2017-01-10","","TEA2BSCAEB","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","8662036"
"333999","","2019-10-10","","NC1","2017-01-10","","TEA2BSCAEB","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","8662036"
"334000","","2019-10-10","","NC1","2017-01-10","","TEA2BSCAEB","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","8662036"
"334005","","2019-05-31","","IN1","2017-01-06","","61525BACLP","","NEWBURGH","SCHNUCK MARKET","IN","8662036"
"334006","","2019-05-31","","IN1","2017-01-06","","61525BACLP","","NEWBURGH","SCHNUCK MARKET","IN","8662036"
"334007","","2019-05-31","","IN1","2017-01-06","","61525BACLP","","NEWBURGH","SCHNUCK MARKET","IN","8662036"
"334008","","2019-05-31","","IN1","2017-01-06","","61525BACLP","","NEWBURGH","SCHNUCK MARKET","IN","8662036"
"334009","","2019-05-31","","IN1","2017-01-06","","61525BACLP","","NEWBURGH","SCHNUCK MARKET","IN","8662036"
"334010","","2019-05-31","","IN1","2017-01-06","","61525BACLP","","NEWBURGH","SCHNUCK MARKET","IN","8662036"
"334011","","2019-05-31","","IN1","2017-01-06","","61525BACLP","","NEWBURGH","SCHNUCK MARKET","IN","8662036"
"334012","","2019-05-31","","IN1","2017-01-06","","61525BACLP","","NEWBURGH","SCHNUCK MARKET","IN","8662036"
"334018","","2019-04-11","","PA1","2017-01-09","","61025C2CLP","","PITTSBURGH","SHOP N SAVE","PA","8662036"
"334019","","2018-03-30","","PA1","2017-01-09","","50895AACLP","","PITTSBURGH","SHOP N SAVE","PA","8662036"
"334020","","2018-04-11","","PA1","2017-01-09","","61025C2CLP","","PITTSBURGH","SHOP N SAVE","PA","8662036"
"334021","","2019-05-25","","PA1","2017-01-09","","61465AACLP","","PITTSBURGH","SHOP N SAVE","PA","8662036"
"334022","","2018-03-30","","PA1","2017-01-09","","50895AACLP","","PITTSBURGH","SHOP N SAVE","PA","8662036"
"334023","","2019-04-11","","PA1","2017-01-09","","61025C2CLP","","PITTSBURGH","SHOP N SAVE","PA","8662036"
"334024","","2018-03-30","","PA1","2017-01-09","","50895AACLP","","PITTSBURGH","SHOP N SAVE","PA","8662036"
"334025","","2019-05-25","","PA1","2017-01-09","","61465ACLP","","PITTSBURGH","SHOP N SAVE","PA","8662036"
